activity_year,census_tract,derived_race,action_taken,loan_amount,property_value,income,interest_rate,tract_minority_population_percent,tract_to_msa_income_percentage,denial_reason-1,covenant_count,was_approved,covenant_density
2023,27053025401,White,1,5000.0,,62.0,,47.47,77.17,10,87.0,True,Medium (51-100)
2023,27053025401,White,1,5000.0,,62.0,,47.47,77.17,10,87.0,True,Medium (51-100)
2023,27037060734,White,3,5000.0,,65.0,,24.62,134.5,3,0.0,False,None
2023,27053025401,White,1,5000.0,,62.0,,47.47,77.17,10,87.0,True,Medium (51-100)
2023,27053026826,Black or African American,3,15000.0,,78.0,,45.08,158.07,4,88.0,False,Medium (51-100)
2023,27053126202,White,1,365000.0,435000.0,91.0,7.25,16.59,126.61,10,0.0,True,None
2023,27109000200,White,1,165000.0,165000.0,69.0,6.75,39.02,49.58,10,0.0,True,None
2023,27123030703,Asian,1,295000.0,305000.0,114.0,7.625,70.46,73.94,10,0.0,True,None
2023,27003050228,Race Not Available,1,395000.0,405000.0,133.0,7.125,26.42,80.85,10,0.0,True,None
2023,27057070700,White,1,185000.0,265000.0,71.0,7.375,6.53,92.88,10,0.0,True,None
2023,27163070304,White,1,285000.0,285000.0,78.0,7.25,13.75,117.26,10,0.0,True,None
2023,27025110302,Asian,3,395000.0,495000.0,82.0,,11.49,87.31,1,0.0,False,None
2023,27001790501,Race Not Available,4,255000.0,,83.0,,6.04,90.98,10,0.0,False,None
2023,27053026912,Race Not Available,1,155000.0,395000.0,92.0,5.625,9.08,146.65,10,0.0,True,None
2023,27053025205,Race Not Available,1,325000.0,345000.0,82.0,6.625,42.72,80.87,10,7.0,True,Low (1-50)
2023,27097780300,White,1,475000.0,555000.0,260.0,6.75,6.3,121.87,10,0.0,True,None
2023,27001790501,Race Not Available,1,255000.0,265000.0,84.0,7.25,6.04,90.98,10,0.0,True,None
2023,27163070207,Asian,1,315000.0,445000.0,70.0,7.25,14.61,123.9,10,0.0,True,None
2023,27039950500,Race Not Available,1,245000.0,275000.0,62.0,7.375,9.64,96.01,10,0.0,True,None
2023,27091790501,Race Not Available,6,125000.0,135000.0,,5.25,8.23,135.55,10,0.0,False,None
2023,27163070204,White,4,355000.0,,102.0,,10.67,118.34,10,0.0,False,None
2023,27119020100,White,1,195000.0,245000.0,112.0,5.875,26.5,91.57,10,0.0,True,None
2023,27053026515,White,1,345000.0,465000.0,174.0,5.875,20.08,104.8,10,0.0,True,None
2023,27037060806,White,1,555000.0,695000.0,400.0,6.0,21.78,116.56,10,0.0,True,None
2023,27163071016,Asian,1,655000.0,825000.0,358.0,6.25,22.29,168.75,10,0.0,True,None
2023,27031480102,White,1,215000.0,305000.0,321.0,6.5,9.45,99.82,10,0.0,True,None
2023,27037060714,American Indian or Alaska Native,4,235000.0,,90.0,,28.93,93.35,10,0.0,False,None
2023,27037060508,White,1,305000.0,615000.0,228.0,8.5,20.85,139.28,10,0.0,True,None
2023,27131070902,Race Not Available,1,175000.0,,,,44.54,71.09,1111,0.0,True,None
2023,27003050239,White,1,385000.0,,160.0,,13.26,141.43,1111,0.0,True,None
2023,27131070503,White,1,145000.0,,91.0,,10.28,145.23,1111,0.0,True,None
2023,27131070200,White,1,365000.0,,376.0,,7.47,153.98,1111,0.0,True,None
2023,27111961500,White,1,395000.0,,315.0,,5.86,93.91,1111,0.0,True,None
2023,27123041500,White,1,845000.0,,277.0,,19.34,87.84,1111,0.0,True,None
2023,27131070200,White,1,505000.0,,308.0,,7.47,153.98,1111,0.0,True,None
2023,27131070501,White,1,75000.0,,26.0,,25.95,149.41,1111,0.0,True,None
2023,27037061003,White,1,465000.0,,191.0,,19.52,152.4,1111,0.0,True,None
2023,27131070602,White,1,145000.0,,15.0,,36.02,137.14,1111,0.0,True,None
2023,27049080700,Race Not Available,1,125000.0,,,,9.11,117.14,1111,0.0,True,None
2023,27147960200,White,1,205000.0,,74.0,,11.55,136.12,1111,0.0,True,None
2023,27141030409,Race Not Available,1,575000.0,715000.0,196.0,5.625,11.66,78.91,10,0.0,True,None
2023,nan,Race Not Available,3,75000.0,,,,0.0,0.0,3,0.0,False,None
2023,nan,Race Not Available,1,245000.0,335000.0,,7.865,0.0,0.0,1111,0.0,True,None
2023,27053027703,White,4,475000.0,,147.0,,9.79,139.24,10,0.0,False,None
2023,27053027703,White,4,565000.0,,148.0,,9.79,139.24,10,0.0,False,None
2023,27019090402,White,1,325000.0,335000.0,105.0,6.99,9.97,169.16,10,0.0,True,None
2023,27053100700,White,3,175000.0,185000.0,54.0,,54.09,65.09,1,9.0,False,Low (1-50)
2023,27037060711,Race Not Available,1,255000.0,325000.0,62.0,7.125,38.33,51.65,10,0.0,True,None
2023,27139081301,White,1,365000.0,385000.0,129.0,7.125,10.55,98.36,10,0.0,True,None
2023,27171100300,White,1,315000.0,315000.0,91.0,6.375,6.63,100.4,10,0.0,True,None
2023,27053125700,Race Not Available,3,215000.0,215000.0,63.0,,81.93,49.19,1,0.0,False,None
2023,27163071209,White,1,335000.0,355000.0,139.0,6.625,25.38,105.07,10,0.0,True,None
2023,27053100800,White,4,185000.0,,58.0,,73.15,69.45,10,0.0,False,None
2023,27123036700,Race Not Available,1,215000.0,225000.0,65.0,6.625,24.42,79.34,10,0.0,True,None
2023,27123042601,White,1,205000.0,245000.0,62.0,6.375,42.35,68.61,10,0.0,True,None
2023,27053020500,White,1,315000.0,325000.0,68.0,6.375,62.2,69.94,10,82.0,True,Medium (51-100)
2023,27061481002,White,1,65000.0,85000.0,52.0,6.625,9.9,93.4,10,0.0,True,None
2023,27019090801,White,1,355000.0,385000.0,82.0,6.625,20.95,86.63,10,0.0,True,None
2023,27037060732,White,1,305000.0,405000.0,98.0,6.99,19.33,149.53,10,0.0,True,None
2023,27003051102,White,1,275000.0,295000.0,57.0,6.125,42.96,67.78,10,0.0,True,None
2023,27037060717,White,1,315000.0,355000.0,92.0,6.99,33.89,113.0,10,0.0,True,None
2023,27053027601,Asian,1,365000.0,495000.0,392.0,7.625,12.92,108.89,10,292.0,True,Very High (>200)
2023,27037060301,White,1,225000.0,235000.0,111.0,6.875,32.54,64.44,10,0.0,True,None
2023,27139080906,White,1,275000.0,345000.0,151.0,7.5,14.66,113.06,10,0.0,True,None
2023,27079950600,White,1,215000.0,805000.0,185.0,6.875,6.55,87.23,10,0.0,True,None
2023,27053025401,White,1,195000.0,225000.0,53.0,6.875,47.47,77.17,10,87.0,True,Medium (51-100)
2023,27019090401,White,1,535000.0,665000.0,200.0,7.625,10.15,162.59,10,0.0,True,None
2023,27123036700,White,1,245000.0,285000.0,75.0,6.25,24.42,79.34,10,0.0,True,None
2023,27053026611,White,1,1155000.0,1445000.0,662.0,7.625,27.93,136.46,10,0.0,True,None
2023,27025110100,White,1,265000.0,335000.0,220.0,7.76,6.86,100.28,10,0.0,True,None
2023,27053100500,Race Not Available,1,255000.0,335000.0,,7.9,30.94,65.31,10,0.0,True,None
2023,27041450100,White,1,125000.0,355000.0,255.0,7.75,2.66,111.64,10,0.0,True,None
2023,27035950402,White,1,125000.0,165000.0,139.0,8.25,3.84,101.6,10,0.0,True,None
2023,27035950902,Race Not Available,1,725000.0,915000.0,,7.75,7.19,105.66,10,0.0,True,None
2023,27027030110,Race Not Available,1,245000.0,305000.0,,7.15,12.52,106.81,10,0.0,True,None
2023,27003051201,Race Not Available,1,455000.0,805000.0,,7.75,54.7,59.46,10,0.0,True,None
2023,27035951400,Race Not Available,1,55000.0,75000.0,,8.5,5.86,116.11,10,0.0,True,None
2023,27035950401,Race Not Available,1,445000.0,555000.0,,7.5,5.64,106.15,10,0.0,True,None
2023,27035950502,Race Not Available,1,145000.0,185000.0,,8.0,4.67,93.31,10,0.0,True,None
2023,27041450602,White,1,95000.0,115000.0,182.0,8.03,8.59,110.22,10,0.0,True,None
2023,27003050612,Race Not Available,1,115000.0,285000.0,,8.0,26.98,98.53,10,0.0,True,None
2023,27163070907,Race Not Available,1,305000.0,375000.0,,7.5,40.03,92.22,10,0.0,True,None
2023,27005450600,Race Not Available,1,95000.0,115000.0,,7.15,12.73,94.54,10,0.0,True,None
2023,27021960804,White,1,225000.0,235000.0,71.0,6.75,5.83,102.02,10,0.0,True,None
2023,27035950901,White,1,95000.0,295000.0,89.0,6.5,5.34,127.5,10,0.0,True,None
2023,27097780200,White,1,145000.0,225000.0,62.0,7.75,4.76,93.28,10,0.0,True,None
2023,27153790100,Joint,4,245000.0,,146.0,,8.58,81.46,10,0.0,False,None
2023,27151960300,White,1,355000.0,395000.0,166.0,6.625,5.55,125.04,10,0.0,True,None
2023,27021960700,White,1,275000.0,715000.0,213.0,6.75,6.15,75.72,10,0.0,True,None
2023,27041450500,White,1,575000.0,775000.0,152.0,6.75,5.5,130.75,10,0.0,True,None
2023,27021960801,White,1,245000.0,885000.0,298.0,5.875,5.56,117.0,10,0.0,True,None
2023,27007450300,White,4,225000.0,,70.0,,10.02,112.05,10,0.0,False,None
2023,27041450601,Black or African American,1,255000.0,255000.0,65.0,6.875,9.27,94.93,10,0.0,True,None
2023,27155460100,White,1,235000.0,265000.0,83.0,6.75,11.7,88.97,10,0.0,True,None
2023,27011950200,White,1,85000.0,115000.0,50.0,6.625,6.12,99.09,10,0.0,True,None
2023,27053026405,White,1,475000.0,685000.0,221.0,7.25,25.75,106.27,10,119.0,True,High (101-200)
2023,27009020100,White,4,285000.0,,117.0,,4.88,106.18,10,0.0,False,None
2023,27035951200,White,1,185000.0,245000.0,68.0,6.875,9.74,70.24,10,0.0,True,None
2023,27145010600,White,4,275000.0,,86.0,,28.13,99.4,10,0.0,False,None
2023,27041450200,White,1,175000.0,175000.0,52.0,7.0,4.52,108.3,10,0.0,True,None
2023,27163070706,White,1,1005000.0,1255000.0,693.0,6.5,8.04,160.49,10,0.0,True,None
2023,27067781000,White,1,265000.0,265000.0,125.0,6.75,41.2,79.23,10,0.0,True,None
2023,27027020300,White,1,85000.0,115000.0,79.0,7.0,20.68,65.26,10,0.0,True,None
2023,27041450602,White,1,185000.0,185000.0,57.0,6.75,8.59,110.22,10,0.0,True,None
2023,27041450602,White,1,175000.0,185000.0,54.0,6.875,8.59,110.22,10,0.0,True,None
2023,27009020100,White,4,365000.0,,105.0,,4.88,106.18,10,0.0,False,None
2023,27041450200,White,4,285000.0,,71.0,,4.52,108.3,10,0.0,False,None
2023,27041450500,White,1,125000.0,325000.0,77.0,6.875,5.5,130.75,10,0.0,True,None
2023,27041450500,Joint,1,1445000.0,1805000.0,945.0,6.625,5.5,130.75,10,0.0,True,None
2023,27041450900,White,1,375000.0,685000.0,,6.5,4.11,124.03,10,0.0,True,None
2023,27095970100,White,1,245000.0,305000.0,1105.0,6.625,16.15,56.42,10,0.0,True,None
2023,27041450500,White,1,615000.0,805000.0,224.0,7.375,5.5,130.75,10,0.0,True,None
2023,27021960600,White,1,365000.0,665000.0,105.0,7.75,8.17,76.87,10,0.0,True,None
2023,27159480300,American Indian or Alaska Native,4,185000.0,,64.0,,9.32,67.35,10,0.0,False,None
2023,27035951303,Asian,4,215000.0,,81.0,,10.81,77.84,10,0.0,False,None
2023,27005450800,White,2,225000.0,275000.0,141.0,7.375,8.98,114.73,10,0.0,True,None
2023,27021960700,White,1,165000.0,545000.0,130.0,6.875,6.15,75.72,10,0.0,True,None
2023,27041450702,White,4,145000.0,,53.0,,7.05,118.26,10,0.0,False,None
2023,27027030400,White,2,265000.0,305000.0,92.0,6.5,16.46,150.29,10,0.0,True,None
2023,27053111100,Race Not Available,1,255000.0,295000.0,119.0,7.375,21.39,119.95,10,206.0,True,Very High (>200)
2023,27123043001,White,1,405000.0,505000.0,240.0,7.375,13.58,143.7,10,0.0,True,None
2023,27171100805,White,1,245000.0,425000.0,66.0,7.0,11.44,121.97,10,0.0,True,None
2023,27041450900,White,1,235000.0,265000.0,96.0,7.25,4.11,124.03,10,0.0,True,None
2023,27041450703,White,1,235000.0,295000.0,65.0,7.375,9.94,107.11,10,0.0,True,None
2023,27035951304,White,1,265000.0,335000.0,159.0,7.0,8.49,137.42,10,0.0,True,None
2023,27035951000,White,1,165000.0,185000.0,,7.0,12.19,74.5,10,0.0,True,None
2023,27035951303,Asian,1,205000.0,195000.0,95.0,7.75,10.81,77.84,10,0.0,True,None
2023,27037060735,White,1,325000.0,405000.0,182.0,7.375,36.06,68.1,10,0.0,True,None
2023,27041450703,White,1,365000.0,585000.0,96.0,6.87,9.94,107.11,10,0.0,True,None
2023,27041450702,White,1,225000.0,225000.0,106.0,7.5,7.05,118.26,10,0.0,True,None
2023,27027020500,White,1,205000.0,205000.0,98.0,7.125,11.71,118.33,10,0.0,True,None
2023,27041450200,White,1,165000.0,175000.0,67.0,7.0,4.52,108.3,10,0.0,True,None
2023,27035951200,White,1,195000.0,205000.0,70.0,7.25,9.74,70.24,10,0.0,True,None
2023,27053026404,White,1,355000.0,395000.0,,6.5,13.88,145.03,10,88.0,True,Medium (51-100)
2023,27041451000,White,4,505000.0,,133.0,,4.32,134.38,10,0.0,False,None
2023,27035950901,White,1,275000.0,1255000.0,486.0,8.25,5.34,127.5,10,0.0,True,None
2023,27041450602,White,1,145000.0,155000.0,40.0,7.375,8.59,110.22,10,0.0,True,None
2023,27159480300,White,1,245000.0,255000.0,73.0,7.125,9.32,67.35,10,0.0,True,None
2023,27159480300,American Indian or Alaska Native,1,215000.0,225000.0,63.0,6.625,9.32,67.35,10,0.0,True,None
2023,27145010403,White,4,85000.0,,132.0,,2.03,108.82,10,0.0,False,None
2023,27035950100,White,1,55000.0,125000.0,48.0,7.75,3.87,98.67,10,0.0,True,None
2023,27035950802,White,1,175000.0,205000.0,46.0,6.875,7.19,109.07,10,0.0,True,None
2023,27035950901,White,1,725000.0,1255000.0,396.0,7.0,5.34,127.5,10,0.0,True,None
2023,27035950501,White,4,415000.0,,180.0,,4.01,108.51,10,0.0,False,None
2023,27041450704,White,1,235000.0,245000.0,82.0,6.25,8.74,96.09,10,0.0,True,None
2023,27041450500,White,1,265000.0,335000.0,84.0,6.75,5.5,130.75,10,0.0,True,None
2023,27021960100,White,4,95000.0,,114.0,,11.29,77.98,10,0.0,False,None
2023,27155460100,White,1,55000.0,75000.0,148.0,6.75,11.7,88.97,10,0.0,True,None
2023,27035951000,Race Not Available,2,105000.0,145000.0,,7.5,12.19,74.5,10,0.0,True,None
2023,27027020700,Race Not Available,1,75000.0,95000.0,,6.75,16.57,84.33,10,0.0,True,None
2023,27005450500,Race Not Available,1,145000.0,185000.0,,6.75,20.15,76.44,10,0.0,True,None
2023,27041450900,Race Not Available,1,645000.0,805000.0,,6.5,4.11,124.03,10,0.0,True,None
2023,27041450601,White,1,275000.0,305000.0,113.0,7.0,9.27,94.93,10,0.0,True,None
2023,27037060746,Race Not Available,3,35000.0,45000.0,55.0,,36.1,73.69,2,0.0,False,None
2023,27035951303,White,1,325000.0,385000.0,371.0,7.25,10.81,77.84,10,0.0,True,None
2023,27035951600,White,1,75000.0,115000.0,58.0,6.95,8.13,103.92,10,0.0,True,None
2023,27041450800,Race Not Available,1,125000.0,185000.0,,7.5,4.95,95.69,10,0.0,True,None
2023,27041451000,White,1,25000.0,25000.0,37.0,6.75,4.32,134.38,10,0.0,True,None
2023,27153790700,White,1,245000.0,255000.0,95.0,6.0,2.6,94.36,10,0.0,True,None
2023,27051070200,White,1,275000.0,355000.0,94.0,6.125,6.19,98.96,10,0.0,True,None
2023,27053026722,White,1,225000.0,275000.0,60.0,6.125,32.56,178.41,10,0.0,True,None
2023,27023950602,White,1,85000.0,115000.0,74.0,6.25,18.07,105.63,10,0.0,True,None
2023,27035951304,White,4,135000.0,,93.0,,8.49,137.42,10,0.0,False,None
2023,27021960700,White,1,265000.0,275000.0,52.0,5.625,6.15,75.72,10,0.0,True,None
2023,27035950502,White,1,225000.0,525000.0,195.0,5.125,4.67,93.31,10,0.0,True,None
2023,27035950502,White,1,185000.0,195000.0,72.0,5.75,4.67,93.31,10,0.0,True,None
2023,27035951303,White,1,195000.0,295000.0,60.0,5.75,10.81,77.84,10,0.0,True,None
2023,27035951301,White,1,285000.0,355000.0,153.0,6.0,8.41,98.53,10,0.0,True,None
2023,27027020500,White,1,125000.0,255000.0,66.0,5.75,11.71,118.33,10,0.0,True,None
2023,27121970200,White,1,175000.0,185000.0,75.0,6.0,4.98,115.91,10,0.0,True,None
2023,27041450500,White,1,145000.0,165000.0,79.0,5.0,5.5,130.75,10,0.0,True,None
2023,27041450602,White,1,135000.0,165000.0,54.0,6.0,8.59,110.22,10,0.0,True,None
2023,27035951304,White,1,325000.0,405000.0,137.0,6.5,8.49,137.42,10,0.0,True,None
2023,27035950204,White,1,335000.0,355000.0,162.0,5.5,3.41,96.66,10,0.0,True,None
2023,27035951301,White,1,375000.0,475000.0,114.0,5.0,8.41,98.53,10,0.0,True,None
2023,27041450900,White,1,345000.0,425000.0,125.0,6.125,4.11,124.03,10,0.0,True,None
2023,27153790400,White,4,75000.0,,95.0,,10.21,84.94,10,0.0,False,None
2023,27035951200,White,1,255000.0,455000.0,379.0,5.375,9.74,70.24,10,0.0,True,None
2023,27035951301,White,1,315000.0,315000.0,121.0,5.75,8.41,98.53,10,0.0,True,None
2023,27051070100,White,1,145000.0,145000.0,93.0,6.5,6.16,94.19,10,0.0,True,None
2023,27041450704,White,1,85000.0,105000.0,,6.375,8.74,96.09,10,0.0,True,None
2023,27041450602,White,1,165000.0,165000.0,40.0,5.75,8.59,110.22,10,0.0,True,None
2023,27121970200,White,1,95000.0,95000.0,79.0,5.75,4.98,115.91,10,0.0,True,None
2023,27035950501,White,1,245000.0,265000.0,88.0,5.75,4.01,108.51,10,0.0,True,None
2023,27043460200,White,3,275000.0,305000.0,200.0,,11.87,87.97,3,0.0,False,None
2023,27035950501,White,1,435000.0,565000.0,139.0,5.5,4.01,108.51,10,0.0,True,None
2023,27035950100,White,1,215000.0,215000.0,75.0,5.75,3.87,98.67,10,0.0,True,None
2023,27051070100,White,4,75000.0,,73.0,,6.16,94.19,10,0.0,False,None
2023,27121970100,White,1,295000.0,305000.0,92.0,6.0,2.67,88.08,10,0.0,True,None
2023,27041450601,White,1,75000.0,245000.0,23.0,5.75,9.27,94.93,10,0.0,True,None
2023,27035951200,White,4,55000.0,,45.0,,9.74,70.24,10,0.0,False,None
2023,27051070100,White,1,105000.0,115000.0,71.0,6.25,6.16,94.19,10,0.0,True,None
2023,27113090300,White,3,205000.0,305000.0,97.0,,6.22,127.7,3,0.0,False,None
2023,27041450500,White,1,175000.0,315000.0,63.0,5.125,5.5,130.75,10,0.0,True,None
2023,27035951400,White,1,275000.0,345000.0,74.0,5.625,5.86,116.11,10,0.0,True,None
2023,27121970400,White,1,205000.0,255000.0,113.0,5.875,6.57,114.84,10,0.0,True,None
2023,27035950902,White,1,395000.0,615000.0,100.0,6.375,7.19,105.66,10,0.0,True,None
2023,27035950501,White,1,255000.0,1115000.0,550.0,5.25,4.01,108.51,10,0.0,True,None
2023,27171100102,Black or African American,1,415000.0,435000.0,180.0,6.75,13.89,116.79,10,0.0,True,None
2023,27035951303,White,4,195000.0,,61.0,,10.81,77.84,10,0.0,False,None
2023,27051070200,White,1,65000.0,75000.0,64.0,5.75,6.19,98.96,10,0.0,True,None
2023,27035950402,White,1,355000.0,435000.0,197.0,5.125,3.84,101.6,10,0.0,True,None
2023,27037060815,White,4,285000.0,,177.0,,18.84,128.3,10,0.0,False,None
2023,27027030109,Race Not Available,2,265000.0,335000.0,,6.75,18.07,111.15,10,0.0,True,None
2023,27021960801,White,1,195000.0,465000.0,173.0,8.0,5.56,117.0,10,0.0,True,None
2023,27027030109,Race Not Available,2,265000.0,335000.0,,6.75,18.07,111.15,10,0.0,True,None
2023,27067780300,White,1,35000.0,75000.0,49.0,7.25,5.61,123.94,10,0.0,True,None
2023,27027030109,Race Not Available,2,265000.0,335000.0,,6.75,18.07,111.15,10,0.0,True,None
2023,27021960801,Race Not Available,1,205000.0,505000.0,,8.0,5.56,117.0,10,0.0,True,None
2023,27035951100,White,1,175000.0,175000.0,50.0,5.25,13.37,60.55,10,0.0,True,None
2023,27027030110,Race Not Available,1,295000.0,365000.0,,6.75,12.52,106.81,10,0.0,True,None
2023,27053106700,Race Not Available,1,1025000.0,1365000.0,,7.0,23.57,103.98,10,0.0,True,None
2023,27093560100,White,4,195000.0,,93.0,,5.07,112.89,10,0.0,False,None
2023,27035951303,White,1,105000.0,145000.0,76.0,7.25,10.81,77.84,10,0.0,True,None
2023,27027030202,White,4,205000.0,,63.0,,5.35,103.4,10,0.0,False,None
2023,27041450800,White,1,245000.0,255000.0,68.0,6.25,4.95,95.69,10,0.0,True,None
2023,27035951000,White,1,235000.0,585000.0,70.0,5.5,12.19,74.5,10,0.0,True,None
2023,27041450900,White,1,335000.0,425000.0,163.0,6.25,4.11,124.03,10,0.0,True,None
2023,27123037200,White,1,215000.0,235000.0,55.0,5.875,62.28,71.16,10,0.0,True,None
2023,27121970200,White,1,295000.0,325000.0,131.0,6.25,4.98,115.91,10,0.0,True,None
2023,27027030202,White,1,245000.0,265000.0,98.0,5.875,5.35,103.4,10,0.0,True,None
2023,27121970300,White,4,215000.0,,87.0,,4.7,110.54,10,0.0,False,None
2023,27041450602,White,1,325000.0,355000.0,94.0,5.5,8.59,110.22,10,0.0,True,None
2023,27103480300,White,1,215000.0,235000.0,127.0,6.125,20.03,77.62,10,0.0,True,None
2023,27123040301,White,1,545000.0,605000.0,250.0,6.0,11.2,112.31,10,0.0,True,None
2023,27041450704,White,1,295000.0,315000.0,94.0,6.25,8.74,96.09,10,0.0,True,None
2023,27121970400,White,1,165000.0,205000.0,70.0,5.625,6.57,114.84,10,0.0,True,None
2023,27041450702,White,1,215000.0,275000.0,107.0,5.875,7.05,118.26,10,0.0,True,None
2023,27021960600,White,1,365000.0,455000.0,122.0,6.0,8.17,76.87,10,0.0,True,None
2023,27041450601,White,4,515000.0,,139.0,,9.27,94.93,10,0.0,False,None
2023,27035951303,White,1,215000.0,225000.0,67.0,5.875,10.81,77.84,10,0.0,True,None
2023,27041450800,White,1,285000.0,305000.0,89.0,6.125,4.95,95.69,10,0.0,True,None
2023,27167950100,White,1,235000.0,295000.0,69.0,6.0,6.17,110.06,10,0.0,True,None
2023,27041450601,White,4,265000.0,,139.0,,9.27,94.93,10,0.0,False,None
2023,27035951200,White,1,55000.0,75000.0,39.0,5.75,9.74,70.24,10,0.0,True,None
2023,27027030110,White,4,315000.0,,123.0,,12.52,106.81,10,0.0,False,None
2023,27035951303,White,4,195000.0,,41.0,,10.81,77.84,10,0.0,False,None
2023,27041450200,White,1,325000.0,475000.0,299.0,5.5,4.52,108.3,10,0.0,True,None
2023,27035951303,White,1,195000.0,235000.0,42.0,5.75,10.81,77.84,10,0.0,True,None
2023,27111960800,White,1,85000.0,85000.0,69.0,6.75,6.16,115.05,10,0.0,True,None
2023,27159480200,White,3,105000.0,155000.0,51.0,,6.22,84.77,4,0.0,False,None
2023,27041450900,White,1,365000.0,455000.0,103.0,5.875,4.11,124.03,10,0.0,True,None
2023,27021960801,White,1,375000.0,585000.0,154.0,6.0,5.56,117.0,10,0.0,True,None
2023,27057070200,White,1,195000.0,195000.0,69.0,6.25,6.74,102.75,10,0.0,True,None
2023,27035950502,Joint,1,55000.0,185000.0,36.0,5.5,4.67,93.31,10,0.0,True,None
2023,27035951200,White,1,185000.0,195000.0,75.0,5.875,9.74,70.24,10,0.0,True,None
2023,27035950902,White,1,155000.0,405000.0,62.0,5.5,7.19,105.66,10,0.0,True,None
